"location","source","target"
"242841733-0-26236","Elixer of End and Lck",""
"242841733-0-26237","Scroll of Root",""
"242841733-0-26238","Scroll of Fire Salvo",""
"242841733-0-26239","Scroll of Illumination",""
"242841733-0-26240","Fire Battle Standard",""
"242841733-0-26241","Heal Battle Standard",""
"242841733-0-26242","Bonus Damage Battle Standard",""
"242841733-0-26243","AVA Ballista",""
"242841733-0-26244","Imperial Parcel",""
"242841733-0-26245","Ed's Staff of the Mage",""
"242841733-0-26246","Pet Razak's Opus",""
"242841733-0-26247","(M) Fur Belt (Fine)",""
"242841733-0-26248","(M) Iron Sword (Fine)",""
"242841733-0-26249","(M) Iron Greatsword (Fine)",""
"242841733-0-26250","(M) Iron Cuirass (Fine)",""
"242841733-0-26251","(M) Iron Sabatons (Fine)",""
"242841733-0-26252","(M) Iron Gauntlets^p (Fine)",""
"242841733-0-26253","(M) Iron Helm (Fine)",""
"242841733-0-26254","(M) Iron Greaves^p (Fine)",""
"242841733-0-26255","(M) Iron Pauldron (Fine)",""
"242841733-0-26256","(M) Iron Girdle (Fine)",""
"242841733-0-26257","(M) Iron Shield (Fine)",""
"242841733-0-26258","(M) Iron Sword (Fine)",""
"242841733-0-26259","(M) Iron Greatsword (Fine)",""
"242841733-0-26260","(M) Iron Cuirass (Fine)",""
"242841733-0-26261","(M) Iron Sabatons (Fine)",""
"242841733-0-26262","(M) Iron Gauntlets^p (Fine)",""
"242841733-0-26263","(M) Iron Helm (Fine)",""
"242841733-0-26264","(M) Iron Greaves^p (Fine)",""
"242841733-0-26265","(M) Iron Pauldron (Fine)",""
"242841733-0-26266","(M) Iron Girdle (Fine)",""
"242841733-0-26267","(M) Iron Shield (Fine)",""
"242841733-0-26268","(M) Iron Sword (Fine)",""
"242841733-0-26269","(M) Iron Sword (Fine)",""
"242841733-0-26270","(M) Fur Jack (Fine)",""
"242841733-0-26271","(M) Fur Boots^p (Fine)",""
"242841733-0-26272","(M) Fur Bracers^p (Fine)",""
"242841733-0-26273","(M) Fur Helmet (Fine)",""
"242841733-0-26274","(M) Fur Leg Guards^p (Fine)",""
"242841733-0-26275","(M) Fur Shoulder Cops^p (Fine)",""
"242841733-0-26276","(M) Fur Belt (Fine)",""
"242841733-0-26277","robe^n",""
"242841733-0-26278","robe^n",""
"242841733-0-26279","robe^n",""
"242841733-0-26280","jerkin^n",""
"242841733-0-26281","jerkin^n",""
"242841733-0-26282","jerkin^n",""
"242841733-0-26283","gauntlets^p",""
"242841733-0-26284","gauntlets^p",""
"242841733-0-26285","gauntlets^p",""
"242841733-0-26286","gauntlets^p",""
"242841733-0-26287","gauntlets^p",""
"242841733-0-26288","gauntlets^p",""
"242841733-0-26289","epaulets^p",""
"242841733-0-26290","jerkin^n",""
"242841733-0-26291","jerkin^n",""
"242841733-0-26292","jerkin^n",""
"242841733-0-26293","gauntlets^p",""
"242841733-0-26294","gauntlets^p",""
"242841733-0-26295","gauntlets^p",""
"242841733-0-26296","Handsome Resist Stun Burl",""
"242841733-0-26297","epaulets^p",""
"242841733-0-26298","epaulets^p",""
"242841733-0-26299","Handsome Spell Critical Crux",""
"242841733-0-26300","epaulets^p",""
"242841733-0-26301","epaulets^p",""
"242841733-0-26302","epaulets^p",""
"242841733-0-26303","Handsome Damage Hazard Burl",""
"242841733-0-26304","Handsome Critical Hazard Soul Gem",""
"242841733-0-26305","epaulets^p",""
"242841733-0-26306","epaulets^p",""
"242841733-0-26307","epaulets^p",""
"242841733-0-26308","epaulets^p",""
"242841733-0-26309","epaulets^p",""
"242841733-0-26310","Handsome Thron Block Burl",""
"242841733-0-26311","epaulets^p",""
"242841733-0-26312","epaulets^p",""
"242841733-0-26313","epaulets^p",""
"242841733-0-26314","Handsome Resist Undead Soul Gem",""
"242841733-0-26315","Handsome Fortify Stealth Crux",""
"242841733-0-26316","Handsome Reach of Magnus Crux",""
"242841733-0-26317","Handsome Abate Threat Crux",""
"242841733-0-26318","epaulets^p",""
"242841733-0-26319","Handsome Magic Hazard Crux",""
"242841733-0-26320","epaulets^p",""
"242841733-0-26321","epaulets^p",""
"242841733-0-26322","epaulets^p",""
"242841733-0-26323","epaulets^p",""
"242841733-0-26324","epaulets^p",""
"242841733-0-26325","epaulets^p",""
"242841733-0-26326","epaulets^p",""
"242841733-0-26327","epaulets^p",""
"242841733-0-26328","epaulets^p",""
"242841733-0-26329","Handsome Resist Attrition Burl",""
"242841733-0-26330","epaulets^p",""
"242841733-0-26331","epaulets^p",""
"242841733-0-26332","epaulets^p",""
"242841733-0-26333","Handsome Stun Soul Gem",""
"242841733-0-26334","Handsome Snare Burl",""
"242841733-0-26335","Handsome Fortify Stealth Crux",""
"242841733-0-26336","epaulets^p",""
"242841733-0-26337","epaulets^p",""
"242841733-0-26338","epaulets^p",""
"242841733-0-26339","KEEP THIS BLANK",""
"242841733-0-26340","epaulets^p",""
"242841733-0-26341","Handsome Khajiiti Drop Soul Gem",""
"242841733-0-26342","KEEP THIS BLANK",""
"242841733-0-26343","epaulets^p",""
"242841733-0-26344","sabatons^p",""
"242841733-0-26345","sabatons^p",""
"242841733-0-26346","sabatons^p",""
"242841733-0-26347","sabatons^p",""
"242841733-0-26348","sabatons^p",""
"242841733-0-26349","sabatons^p",""
"242841733-0-26350","sabatons^p",""
"242841733-0-26351","sabatons^p",""
"242841733-0-26352","Scroll: Handsome Resist Stun Burl",""
"242841733-0-26353","sabatons^p",""
"242841733-0-26354","sabatons^p",""
"242841733-0-26355","Scroll: Handsome Spell Critical Crux",""
"242841733-0-26356","sabatons^p",""
"242841733-0-26357","sabatons^p",""
"242841733-0-26358","sabatons^p",""
"242841733-0-26359","Scroll: Handsome Damage Hazard Burl",""
"242841733-0-26360","Scroll: Handsome Critical Hazard Soul Gem",""
"242841733-0-26361","sabatons^p",""
"242841733-0-26362","sabatons^p",""
"242841733-0-26363","sabatons^p",""
"242841733-0-26364","sabatons^p",""
"242841733-0-26365","sabatons^p",""
"242841733-0-26366","Scroll: Handsome Thron Block Burl",""
"242841733-0-26367","sabatons^p",""
"242841733-0-26368","sabatons^p",""
"242841733-0-26369","sabatons^p",""
"242841733-0-26370","Scroll: Handsome Resist Undead Soul Gem",""
"242841733-0-26371","Scroll: Handsome Fortify Stealth Crux",""
"242841733-0-26372","Scroll: Handsome Reach of Magnus Crux",""
"242841733-0-26373","Scroll: Handsome Abate Threat Crux",""
"242841733-0-26374","sabatons^p",""
"242841733-0-26375","Scroll: Handsome Magic Hazard Crux",""
"242841733-0-26376","sabatons^p",""
"242841733-0-26377","sabatons^p",""
"242841733-0-26378","sabatons^p",""
"242841733-0-26379","sabatons^p",""
"242841733-0-26380","sabatons^p",""
"242841733-0-26381","sabatons^p",""
"242841733-0-26382","sabatons^p",""
"242841733-0-26383","sabatons^p",""
"242841733-0-26384","sabatons^p",""
"242841733-0-26385","Scroll: Handsome Resist Attrition Burl",""
"242841733-0-26386","sabatons^p",""
"242841733-0-26387","sabatons^p",""
"242841733-0-26388","sabatons^p",""
"242841733-0-26389","Scroll: Handsome Stun Soul Gem",""
"242841733-0-26390","Scroll: Handsome Snare Burl",""
"242841733-0-26391","Scroll: Handsome Fortify Stealth Crux",""
"242841733-0-26392","sabatons^p",""
"242841733-0-26393","sabatons^p",""
"242841733-0-26394","sabatons^p",""
"242841733-0-26395","KEEP THIS BLANK",""
"242841733-0-26396","sabatons^p",""
"242841733-0-26397","Scroll: Handsome Khajiiti Drop Soul Gem",""
"242841733-0-26398","KEEP THIS BLANK",""
"242841733-0-26399","Strong Magika Scroll",""
"242841733-0-26400","Strong Magika Salve",""
"242841733-0-26401","Strong Magika Potion",""
"242841733-0-26402","Strong Scroll of the Warrior",""
"242841733-0-26403","Strong Potion of the Mage",""
"242841733-0-26404","Strong Salve of the Thief",""
"242841733-0-26405","Strong Fireball Scroll",""
"242841733-0-26406","Strong Root Potion",""
"242841733-0-26407","Strong Reveal Salve",""
"242841733-0-26408","Faceted Ninwand Rune",""
"242841733-0-26409","Faceted Ninwand Rune of Magicka",""
"242841733-0-26410","Faceted Ninwand Rune of Health",""
"242841733-0-26411","Faceted Ninwand Rune of Fire Resistance",""
"242841733-0-26412","Faceted Ninwand Rune of Fire Resistance",""
"242841733-0-26413","Faceted Ninwand Rune of Disease Resistance",""
"242841733-0-26414","Faceted Ninwand Rune of Frost Resistance",""
"242841733-0-26415","Faceted Ninwand Rune of Poison Resistance",""
"242841733-0-26416","KEEP THIS BLANK",""
"242841733-0-26417","Inlaid Health Regen Burl",""
"242841733-0-26418","Inlaid Stamina Burl",""
"242841733-0-26419","Inlaid Stamina Regen Burl",""
"242841733-0-26420","Inlaid Magicka Burl",""
"242841733-0-26421","Inlaid Magicka Regen Burl",""
"242841733-0-26422","Inlaid Slashing Burl",""
"242841733-0-26423","Inlaid Bashing Burl",""
"242841733-0-26424","Inlaid True Flight Burl",""
"242841733-0-26425","Inlaid Shock Resistance Soul Gem",""
"242841733-0-26426","Inlaid Fire Resistance Burl",""
"242841733-0-26427","Inlaid Frost Resistance Burl",""
"242841733-0-26428","Inlaid Poison Resistance Burl",""
"242841733-0-26429","Inlaid Disease Resistance Burl",""
"242841733-0-26430","Inlaid Fire Burl",""
"242841733-0-26431","Inlaid Ice Burl",""
"242841733-0-26432","Inlaid Poison Burl",""
"242841733-0-26433","Inlaid Foulness Burl",""
"242841733-0-26434","Inlaid Lightning Burl",""
"242841733-0-26435","Inlaid Hardening Burl",""
"242841733-0-26436","Inlaid Weakening Burl",""
"242841733-0-26437","Inlaid Concentration Burl",""
"242841733-0-26438","Inlaid Rage Burl",""
"242841733-0-26439","Inlaid Crushing Burl",""
"242841733-0-26440","Inlaid Crushing Burl",""
"242841733-0-26441","Inlaid Blocking Burl",""
"242841733-0-26442","Inlaid Movement Burl",""
"242841733-0-26443","Inlaid Stability Soul Gem",""
"242841733-0-26444","Inlaid Thievery Burl",""
"242841733-0-26445","Inlaid Warding Burl",""
"242841733-0-26446","Ornate Health Burl",""
"242841733-0-26447","Lipsand Rune of Fire Resistance",""
"242841733-0-26448","Lipsand Rune of Disease Resistance",""
"242841733-0-26449","Lipsand Rune of Frost Resistance",""
"242841733-0-26450","Lipsand Rune of Poison Resistance",""
"242841733-0-26451","Lipsand Rune of Shock Resistance",""
"242841733-0-26452","Facted Lispand Rune",""
"242841733-0-26453","Facted Lispand Rune of Magicka",""
"242841733-0-26454","Facted Lispand Rune of Health",""
"242841733-0-26455","Facted Lispand Rune of Fire Resistance",""
"242841733-0-26456","Facted Lispand Rune of Fire Resistance",""
"242841733-0-26457","Facted Lispand Rune of Disease Resistance",""
"242841733-0-26458","Facted Lispand Rune of Frost Resistance",""
"242841733-0-26459","Facted Lispand Rune of Poison Resistance",""
"242841733-0-26460","Facted Lispand Rune of Shock Resistance",""
"242841733-0-26461","Varla Rune",""
"242841733-0-26462","Varla Rune of Magicka",""
"242841733-0-26463","Varla Rune of Health",""
"242841733-0-26464","Varla Rune of Fire Resistance",""
"242841733-0-26465","Varla Rune of Fire Resistance",""
"242841733-0-26466","Varla Rune of Disease Resistance",""
"242841733-0-26467","Varla Rune of Frost Resistance",""
"242841733-0-26468","Varla Rune of Poison Resistance",""
"242841733-0-26469","Varla Rune of Shock Resistance",""
"242841733-0-26470","Faceted Varla Rune",""
"242841733-0-26471","Faceted Varla Rune of Magicka",""
"242841733-0-26472","Faceted Varla Rune of Health",""
"242841733-0-26473","Faceted Varla Rune of Fire Resistance",""
"242841733-0-26474","Faceted Varla Rune of Fire Resistance",""
"242841733-0-26475","Faceted Varla Rune of Disease Resistance",""
"242841733-0-26476","Faceted Varla Rune of Frost Resistance",""
"242841733-0-26477","Ornate Weakening Burl",""
"242841733-0-26478","Ornate Concentration Burl",""
"242841733-0-26479","necklace^n",""
"242841733-0-26480","necklace^n",""
"242841733-0-26481","Faceted Hrotanda Rune of Poison Resistance",""
"242841733-0-26482","Faceted Hrotanda Rune of Shock Resistance",""
"242841733-0-26483","Moranda Rune",""
"242841733-0-26484","Moranda Rune of Magicka",""
"242841733-0-26485","Moranda Rune of Health",""
"242841733-0-26486","Moranda Rune of Fire Resistance",""
"242841733-0-26487","Moranda Rune of Fire Resistance",""
"242841733-0-26488","Moranda Rune of Disease Resistance",""
"242841733-0-26489","Moranda Rune of Frost Resistance",""
"242841733-0-26490","Faceted Moranda Rune of Fire Resistance",""
"242841733-0-26491","Faceted Moranda Rune of Disease Resistance",""
"242841733-0-26492","Faceted Moranda Rune of Frost Resistance",""
"242841733-0-26493","Faceted Moranda Rune of Poison Resistance",""
"242841733-0-26494","Faceted Moranda Rune of Shock Resistance",""
"242841733-0-26495","Ninwand Rune",""
"242841733-0-26496","Ninwand Rune of Magicka",""
"242841733-0-26497","Ninwand Rune of Health",""
"242841733-0-26498","Ninwand Rune of Fire Resistance",""
"242841733-0-26499","Faceted Varla Ring of Poison",""
"242841733-0-26500","Faceted Varla Ring of Warding",""
"242841733-0-26501","Faceted Varla Ring of Weakening",""
"242841733-0-26502","sash^p",""
"242841733-0-26503","sash^p",""
"242841733-0-26504","sash^p",""
"242841733-0-26505","sash^p",""
"242841733-0-26506","sash^p",""
"242841733-0-26507","sash^p",""
"242841733-0-26508","sash^p",""
"242841733-0-26509","sash^p",""
"242841733-0-26510","sash^p",""
"242841733-0-26511","sash^p",""
"242841733-0-26512","sash^p",""
"242841733-0-26513","sash^p",""
"242841733-0-26514","boots^p",""
"242841733-0-26515","boots^p",""
"242841733-0-26516","boots^p",""
"242841733-0-26517","shoes^p",""
"242841733-0-26518","Staff of Withering",""
"242841733-0-26519","shoes^p",""
"242841733-0-26520","shoes^p",""
"242841733-0-26521","shoes^p",""
"242841733-0-26522","shoes^p",""
"242841733-0-26523","shoes^p",""
"242841733-0-26524","shoes^p",""
"242841733-0-26525","shoes^p",""
"242841733-0-26526","shoes^p",""
"242841733-0-26527","shoes^p",""
"242841733-0-26528","shoes^p",""
"242841733-0-26529","shoes^p",""
"242841733-0-26530","shoes^p",""
"242841733-0-26531","shoes^p",""
"242841733-0-26532","shoes^p",""
"242841733-0-26533","shoes^p",""
"242841733-0-26534","shoes^p",""
"242841733-0-26535","shoes^p",""
"242841733-0-26536","shoes^p",""
"242841733-0-26537","shoes^p",""
"242841733-0-26538","shoes^p",""
"242841733-0-26539","shield^n",""
"242841733-0-26540","shield^n",""
"242841733-0-26541","shield^n",""
"242841733-0-26542","shield^n",""
"242841733-0-26543","KEEP THIS BLANK",""
"242841733-0-26544","KEEP THIS BLANK",""
"242841733-0-26545","KEEP THIS BLANK",""
"242841733-0-26546","KEEP THIS BLANK",""
"242841733-0-26547","KEEP THIS BLANK",""
"242841733-0-26548","Kerbol's Refined Chestpiece",""
"242841733-0-26549","Kerbol's Striking Surcoat",""
"242841733-0-26550","Kerbol's Corslet of Station",""
"242841733-0-26551","Bangkorai Heavy Chest 38 Needs Name",""
"242841733-0-26552","Great Hammer of Sundering",""
"242841733-0-26553","Broadsword of Great Dividing",""
"242841733-0-26554","Staff of Shattering",""
"242841733-0-26555","Amulet of the Shattered Void",""
"242841733-0-26556","Regal Yokudan Cleaver",""
"242841733-0-26557","Staff of the Ancients",""
"242841733-0-26558","Eamond's Regal Longsword",""
"242841733-0-26559","Common Cape",""
"242841733-0-26560","(V) Cotton Hat^n (Fine)",""
"242841733-0-26561","(V) Leather Helmet^n (Fine)",""
"242841733-0-26562","(V) Orichalc-Steel Helm^n (Fine)",""
"242841733-0-26563","(V) Triple-Chain Vizard",""
"242841733-0-26564","(V) Cotton Hat^n (Fine)",""
"242841733-0-26565","(V) Leather Helmet^n (Fine)",""
"242841733-0-26566","(V) Orichalc-Steel Helm^n (Fine)",""
"242841733-0-26567","(V) Rivet-Mail Vizard",""
"242841733-0-26568","hat^n",""
"242841733-0-26569","helmet^n",""
"242841733-0-26570","helm^n",""
"242841733-0-26571","vizard^n",""
"242841733-0-26572","hat^n",""
"242841733-0-26573","helmet^n",""
"242841733-0-26574","helm^n",""
"242841733-0-26575","vizard^n",""
"242841733-0-26576","Dwarven Mage Ring",""
"242841733-0-26577","Dwarven War Band",""
"242841733-0-26578","Mauloch's Cleaver",""
"242841733-0-26579","High King's Shield",""
"242841733-0-26580","glyph^n",""
"242841733-0-26581","glyph^n",""
"242841733-0-26582","glyph^n",""
"242841733-0-26583","glyph^n",""
"242841733-0-26584","glyph^n",""
"242841733-0-26585","glyph^n",""
"242841733-0-26586","glyph^n",""
"242841733-0-26587","glyph^n",""
"242841733-0-26588","glyph^n",""
"242841733-0-26589","glyph^n",""
"242841733-0-26590","enchantment^n",""
"242841733-0-26591","glyph^n",""
"242841733-0-26592","KEEP THIS BLANK",""
"242841733-0-26597","Petty Enchantment of Concentration",""
"242841733-0-26598","Petty Enchantment of Foulness",""
"242841733-0-26599","Petty Enchantment of Rage",""
"242841733-0-26600","Petty Enchantment of True Flight",""
"242841733-0-26601","Lesser Enchantment of Lightning",""
"242841733-0-26602","Petty Enchantment of Crushing",""
"242841733-0-26603","Petty Enchantment of Crushing",""
"242841733-0-26604","Petty Enchantment of Disease Resistance",""
"242841733-0-26605","Petty Enchantment of Fire",""
"242841733-0-26606","Lesser Enchantment of Fire Resistance",""
"242841733-0-26607","Grand Enchantment of Blocking",""
"242841733-0-26608","Grand Enchantment of Blocking",""
"242841733-0-26609","Grand Enchantment of Frost Resistance",""
"242841733-0-26610","Grand Enchantment of Ice",""
"242841733-0-26611","Grand Enchantment of Hardening",""
"242841733-0-26612","Grand Enchantment of Health",""
"242841733-0-26613","Grand Enchantment of Health Regen",""
"242841733-0-26614","Grand Enchantment of Magicka",""
"242841733-0-26615","Grand Enchantment of Magicka Regen",""
"242841733-0-26616","Grand Enchantment of Movement",""
"242841733-0-26617","Grand Enchantment of Slashing",""
"242841733-0-26618","Grand Enchantment of Poison Resistance",""
"242841733-0-26619","Grand Enchantment of Poison",""
"242841733-0-26620","Grand Enchantment of Stamina",""
"242841733-0-26621","Grand Enchantment of Stamina Regen",""
"242841733-0-26622","Grand Enchantment of Warding",""
"242841733-0-26623","Lesser Enchantment of Concentration",""
"242841733-0-26624","Lesser Enchantment of Foulness",""
"242841733-0-26625","Lesser Enchantment of Rage",""
"242841733-0-26626","Lesser Enchantment of True Flight",""
"242841733-0-26627","Lesser Enchantment of Lightning",""
"242841733-0-26628","Lesser Enchantment of Crushing",""
