"location","source","target"
"188155806-0-1285","Kill Old Snagara the echatere in the Poacher's Encampment.",""
"188155806-0-1286","Defeat Zanadunoz the Reborn at the Unfinished Dolmen.",""
"188155806-0-1288","Kill the Winterborn Briarheart Warrior, Corintthac the Abomination, at the Accursed Nursery.",""
"188155806-0-1289","Kill Mad Urkazbur at the Mad-Ogre's Altar.",""
"188155806-0-1290","Kill Nyzchaleft the Dwarven Centurion at Nyzchaleft Falls.",""
"188155806-0-1297","Explore and clear Nikolvara's Kennel.",""
"188155806-0-1298","Explore and clear Coldperch Cavern.",""
"188155806-0-1299","Explore and clear Argent Mine.",""
"188155806-0-1300","Explore and clear Thukhozod's Sanctum.",""
"188155806-0-1301","Explore and clear Watcher's Hold.",""
"188155806-0-1302","Explore and clear Zthenganaz.",""
"188155806-0-1304","Conquer all challengers and earn the title of Maelstrom Arena Champion.",""
"188155806-0-1305","Conquer all challengers in Veteran Maelstrom Arena.",""
"188155806-0-1306","In Veteran White-Gold Tower, become completely engulfed in flame by the Planar Inhibitor's Heat Stroke attack before it completes its Daedric Catastrophe attack. Then stay alive until the Planar Inhibitor is defeated.",""
"188155806-0-1316","Make 15 donations to the Orsinium City Solicitor.",""
"188155806-0-1321","Discover and clear all 6 explorable caves in Wrothgar.",""
"188155806-0-1324","Collect all 20 relics for the House of Orsimer Glories museum.",""
"188155806-0-1325","Complete quest ""A King-Sized Problem"" in Wrothgar.",""
"188155806-0-1326","Complete quest ""The Anger of a King"" in Wrothgar.",""
"188155806-0-1327","Complete quest ""Blood on a King's Hands"" in Wrothgar.",""
"188155806-0-1345","Defeat the Overfiend, Ibomez the Flesh Sculptor, the Gravelight Sentry, the Flesh Abomination, the Lord Warden's Council, and Lord Warden Dusk in the Imperial City Prison.",""
"188155806-0-1339","Catch the rare Crab-Slaughter-Crane fish found in Wrothgar.",""
"188155806-0-1329","Translate all of the Veteran Rank 17 and 18 runestones.",""
"188155806-0-1330","Complete Veteran Maelstrom Arena without dying.",""
"188155806-0-1331","Leap from the cliff west of Frostbreak Ridge and survive.",""
"188155806-0-1332","Take a leap of faith off the cliff Glothum is standing at and die,",""
"188155806-0-1333","Complete 1 group boss daily quest in Wrothgar.",""
"188155806-0-1334","Complete 7 group boss daily quests in Wrothgar.",""
"188155806-0-1335","Complete 30 group boss daily quests in Wrothgar.",""
"188155806-0-1336","Complete 1 Delve Daily in Wrothgar.",""
"188155806-0-1337","Complete 7 Delve Dailies in Wrothgar.",""
"188155806-0-1338","Complete 30 Delve Dailies in Wrothgar.",""
"188155806-0-1340","Catch all 12 rare fish in Wrothgar.",""
"188155806-0-1341","Collect and learn every chapter in the Ancient Orc style book found in Wrothgar.",""
"188155806-0-1346","Defeat the Adjudicator, the Elite Guard, the Planar Inhibitor, and Molag Kena in White-Gold Tower.",""
"188155806-0-1348","Collect and learn from every Mercenary Style book.",""
"191189508-0-1428","Item Expired",""
"191189508-0-1420","Orsinium Welcomes Heroes and Champions!",""
"191189508-0-1421","For your Victories in the Maelstrom Arena!",""
"191189508-0-1422","For your Victories in the Maelstrom Arena!",""
"191189508-0-1423","For your Victories in the Maelstrom Arena!",""
"191189508-0-1424","For your Victories in the Maelstrom Arena!",""
"191189508-0-1425","For your Victories in the Maelstrom Arena!",""
"191189508-0-1426","Item Sold",""
"191189508-0-1427","Item Canceled",""
"191189508-0-1429","Item Purchased",""
"191999749-0-22687","Glagosh^F",""
"191999749-0-25979","Laurig^M",""
"191999749-0-25991","Ushruka^F",""
"191999749-0-26528","Bloody Knoll Warden",""
"191999749-0-27617","Mercedene the Cursed^F",""
"191999749-0-26773","Chief Laurig^M",""
"191999749-0-26841","Chief Ushruka^F",""
"191999749-0-27127","Odd Clergywoman^F",""
"191999749-0-27423","A Random Tailor^M",""
"191999749-0-27424","Numakelurruz the Radish-Eater",""
"191999749-0-27480","Orsimer Recruit",""
"191999749-0-27497","Bloody Knoll Warden",""
"191999749-0-27616","Omen of Blood^F",""
"191999749-0-28005","Chief Oogron^M",""
"191999749-0-28036","King Bazrag^M",""
"19398485-0-1588","Laurig's Weapon Rack",""
"19398485-0-1758","Truffle Patch",""
"19398485-0-1784","A Brother's Gifts",""
"19398485-0-1835","Start 01.01",""
"19398485-0-1804","Bretons",""
"19398485-0-1843","Display",""
"19398485-0-1844","Fultstrom Manor",""
"19398485-0-1819","Orcs and Their Tusks",""
"19398485-0-1852","Adaptive Ore",""
"19398485-0-1827","Auditorial Notes, Declension 81u5",""
"19398485-0-1828","Jeirmun's Work Log",""
"19398485-0-1867","Bookcase",""
"19398485-0-1836","Start 01.02",""
"19398485-0-1789","Pure Water",""
"19398485-0-1851","Adaptive Wood",""
"19398485-0-1797","Catalog of Tomes and Manuscripts",""
"19398485-0-1798","Building Orsinium",""
"19398485-0-1859","Ancestor Silk",""
"19398485-0-1860","Ruby Ash Wood",""
"19398485-0-1806","Creatures",""
"19398485-0-1868","Secret Door",""
"19398485-0-1821","The Care and Feeding of Briar Hearts",""
"19398485-0-1790","Water Skin",""
"19398485-0-1829","Ode to My Jade Princess",""
"19398485-0-1830","Hidey Hole IN",""
"19398485-0-1805","Tamriel",""
"19398485-0-1838","Start 01.04",""
"19398485-0-1813","Skalg's Journal",""
"19398485-0-1814","Morkuldin Visitor's Observations",""
"19398485-0-1853","Adaptive Cloth",""
"19398485-0-1822","Door",""
"19398485-0-1861","Ruby Ash Wood",""
"19398485-0-1878","Clan Assembly",""
"19398485-0-1891","The Moons Rhyme",""
"19398485-0-1876","Clan Assembly",""
"19398485-0-1873","Door",""
"19398485-0-1879","Undertunnels Exit",""
"19398485-0-1815","Gharakul's Journal",""
"19398485-0-1807","Crafting",""
"19398485-0-1864","Pure Water",""
"19398485-0-1854","Chest",""
"19398485-0-1846","Skiff",""
"19398485-0-1870","Door",""
"19398485-0-1862","Rubedite Ore",""
"19398485-0-1869","Travel to Alliance Capital",""
"19398485-0-1818","Heavy Sack",""
"19398485-0-1810","Who Knows?",""
"19398485-0-1808","Restricted",""
"19398485-0-1786","Chromite Ore",""
"19398485-0-1787","Tundra Cotton",""
"19398485-0-1788","Bristlecone Wood",""
"19398485-0-1791","Our Continued Labor",""
"19398485-0-1792","Potency Rune",""
"19398485-0-1793","Your Little Friend, Edu",""
"19398485-0-1794","Rites of the Abomination",""
"19398485-0-1795","The Ice Elder of the Ogres",""
"19398485-0-1796","Warning at the Falls",""
"19398485-0-1799","Fiction",""
"19398485-0-1800","Clans of Wrothgar",""
"19398485-0-1801","Orcish Delights",""
"19398485-0-1802","Religion",""
"19398485-0-1803","Elves",""
"19398485-0-1809","Games",""
"19398485-0-1811","Heavy Sack",""
"19398485-0-1812","Unfinished Dolmen","Dolmen Incompiuto"
"19398485-0-1816","Urgdosh's Unsent Letter",""
"19398485-0-1817","Morkuldin's Final Delivery",""
"19398485-0-1820","Ice-Heart's Journal",""
"19398485-0-1823","Letter to Lozruth",""
"19398485-0-1824","Unsent Letter From Qumih at-Tamina",""
"19398485-0-1825","Malacath and the Reach",""
"19398485-0-1826","Savage Sons Warchant",""
"19398485-0-1831","Hidey Hole OUT",""
"19398485-0-1832","Default Wayshrine",""
"19398485-0-1833","Fishing Hole",""
"19398485-0-1834","Hidden Cache",""
"19398485-0-1837","Start 01.03",""
"19398485-0-1839","Start 02.01",""
"19398485-0-1840","Start 02.02",""
"19398485-0-1841","Start 02.03",""
"19398485-0-1842","Homestead Portcullis",""
"19398485-0-1845","Fulstrom Homestead",""
"19398485-0-1847","Rubedite Ore",""
"19398485-0-1848","Ancestor Silk",""
"19398485-0-1849","Ruby Ash Wood",""
"19398485-0-1850","Door",""
"19398485-0-1855","Jeweled Helm with Skull",""
"19398485-0-1856","Potency Rune",""
"19398485-0-1857","Potency Rune",""
"19398485-0-1858","Ancestor Silk",""
"19398485-0-1863","Rubedite Ore",""
"19398485-0-1865","Pure Water",""
"19398485-0-1866","Secret Door",""
"19398485-0-1871","Water Skin",""
"19398485-0-1872","Water Skin",""
"196014052-0-29375","WITH A TWO-HANDED WEAPON EQUIPPED",""
"196014052-0-45430","WITH A TWO-HANDED WEAPON EQUIPPED",""
"196014052-0-73024","Cruel Flurry",""
"196014052-0-75240","Thunderous Volley",""
"196014052-0-72420","Crushing Wall",""
"196014052-0-72470","Thunderous Volley",""
"196014052-0-72813","Merciless Charge",""
"196014052-0-72821","Rampaging Slash",""
"198758357-0-53514","Siphon",""
"198758357-0-34980","Thunderstrikes",""
"198758357-0-56065","Ice Charge",""
"198758357-0-24812","Harmony x2",""
"198758357-0-49134","Shard Burst",""
"198758357-0-66920","Sigil of Healing",""
"198758357-0-69101","Shock",""
"198758357-0-53517","Siphon",""
"198758357-0-37180","Enraged Pound",""
"198758357-0-72912","Vanish",""
"198758357-0-72993","Clouding Swarm",""
"198758357-0-72902","Hidden",""
"198758357-0-72805","Cage of Torment",""
"198758357-0-69018","Generator",""
"198758357-0-68819","Full Defense",""
"198758357-0-69157","Retaliation",""
"198758357-0-64165","War Mount",""
"198758357-0-67811","Frigid Waters",""
"198758357-0-67209","Sigil of Power",""
"198758357-0-67198","Forge Fire",""
"198758357-0-67197","Forge Fire",""
"198758357-0-67191","Forge Fire",""
"198758357-0-66906","Full Defense",""
"198758357-0-54841","Ice Charge",""
"198758357-0-13950","Flurry",""
"198758357-0-23375","Harmony x2",""
"198758357-0-23376","Harmony x3",""
"198758357-0-24813","Harmony x3",""
"198758357-0-24929","Shard Burst",""
"198758357-0-25883","Harmony",""
"198758357-0-29331","Ice Barrier",""
"198758357-0-34981","Thunderstrikes",""
"198758357-0-35278","Soul Flame",""
"198758357-0-35280","Soul Flame",""
"198758357-0-39042","Transform Bonus PhysResist",""
"198758357-0-39048","Transform Bonus SpellResist",""
"198758357-0-41436","Power Bash disor",""
"198758357-0-43808","Shard Burst",""
"198758357-0-43809","Shard Burst",""
"198758357-0-43810","Shard Burst",""
"198758357-0-53499","Siphon",""
"198758357-0-53515","Siphon",""
"198758357-0-55022","Ice Charge",""
"198758357-0-55916","Grasping Vineburst",""
"198758357-0-55982","Ice Charge",""
"198758357-0-56628","Ice Charge",""
"198758357-0-57357","Tenderizer",""
"198758357-0-58094","Collective Defense 1",""
"198758357-0-58095","Collective Defense 2",""
"198758357-0-58096","Collective Defense 3",""
"198758357-0-58387","Void Area",""
"198758357-0-58388","Weight of Lorkhaj",""
"198758357-0-58392","Curse of Lorkhaj",""
"198758357-0-58395","Remove Weight",""
"198758357-0-58814","Collective Defense 1",""
"198758357-0-58815","Collective Defense 2",""
"198758357-0-58816","Collective Defense 3",""
"198758357-0-58900","Ice Charge",""
"198758357-0-59079","Dragon Leap range suppression",""
"198758357-0-59413","Void Acclimate",""
"198758357-0-59653","Cleave",""
"198758357-0-59656","Void Slash",""
"198758357-0-60721","Siphon",""
"198758357-0-60722","Siphon",""
"198758357-0-60724","Siphon",""
"198758357-0-60729","Siphon",""
"198758357-0-61379","Claws of Life Saved Damage",""
"198758357-0-64068","Reinforced",""
"198758357-0-64318","Loose Arrow",""
"198758357-0-64462","Noticed",""
"198758357-0-64467","Our Ways",""
"198758357-0-64691","Brush Explosion",""
"198758357-0-64825","Battle Spirit",""
"198758357-0-64980","Javelin",""
"198758357-0-65285","SWSau AoE",""
"198758357-0-65659","Daedric Whip",""
"198758357-0-65661","Daedric Whip",""
"198758357-0-65776","Daedric Whip",""
"198758357-0-65829","Lightning Jolt",""
"198758357-0-65841","Daedric Whip",""
"198758357-0-66054","Vampiric Totem",""
"198758357-0-66144","Vampiric Exhaustion",""
"198758357-0-66277","Vosh Rakh Recruit Disg",""
"198758357-0-66397","Avalian's Speed",""
"198758357-0-66398","Vaia's Protection",""
"198758357-0-66399","Usunok's Strength",""
"198758357-0-66904","Full Defense",""
"198758357-0-66905","Full Defense",""
"198758357-0-67184","Forge Fire",""
"198758357-0-67185","Forge Fire",""
"198758357-0-67186","Forge Fire",""
"198758357-0-67187","Forge Fire",""
"198758357-0-67188","Forge Fire",""
"198758357-0-67189","Forge Fire",""
"198758357-0-67190","Forge Fire",""
"198758357-0-67192","Forge Fire",""
"198758357-0-67193","Forge Fire",""
"198758357-0-67194","Forge Fire",""
"198758357-0-67195","Forge Fire",""
"198758357-0-67196","Forge Fire",""
"198758357-0-67208","Forge Fire",""
"198758357-0-67240","Sigil of Defense",""
"198758357-0-67253","Sigil of Haste",""
"198758357-0-67359","Spectral Charge Ready",""
"198758357-0-67549","Hit a Player",""
"198758357-0-67588","Blast of Cold",""
"198758357-0-67766","Ghastly Bellow",""
"198758357-0-67805","Frigid Waters",""
"198758357-0-67808","Frigid Waters",""
"198758357-0-67809","Frigid Waters",""
"198758357-0-67810","Frigid Waters",""
"198758357-0-67812","Frigid Waters",""
"198758357-0-67814","Frigid Waters",""
"198758357-0-67869","Electric Water",""
"198758357-0-68357","Queen's Radiance",""
"198758357-0-68358","Queen's Radiance",""
"198758357-0-68820","Full Defense",""
"198758357-0-68829","Full Defense",""
"198758357-0-69153","Retaliation",""
"198758357-0-69154","Retaliation",""
"198758357-0-69156","Retaliation",""
"198758357-0-69158","Retaliation",""
"198758357-0-69316","Electric Shield",""
"198758357-0-69775","Ram",""
"198758357-0-69776","Ram",""
"198758357-0-69915","Winter's Reach",""
"198758357-0-70287","%45 Self Snare",""
"198758357-0-70635","Summon Colossus",""
"198758357-0-70636","Summon Colossus",""
"198758357-0-70637","Summon Colossus",""
"198758357-0-70722","Ice Barrier",""
"198758357-0-70909","Boss Enrage",""
"198758357-0-70952","Summon Adds 1",""
"198758357-0-70953","Summon Adds 1",""
"198758357-0-72394","no range",""
"198758357-0-72540","The Steed",""
"198758357-0-72901","Hidden",""
"198758357-0-72903","Vanish",""
"198758357-0-72904","Vanish",""
"198758357-0-72905","Vanish",""
"198758357-0-72906","Vanish",""
"198758357-0-72910","Vanish",""
"198758357-0-72911","Hidden Refresh",""
"198758357-0-72913","Hidden Refresh",""
"198758357-0-72914","Vanish",""
"198758357-0-72915","Hidden Refresh",""
"198758357-0-72916","Vanish",""
"198758357-0-72917","Hidden Refresh",""
"198758357-0-72918","Dark Resurgence",""
"198758357-0-72919","Dark Resurgence",""
"198758357-0-72920","Dark Resurgence",""
"198758357-0-72921","Dark Resurgence",""
"198758357-0-72922","Dark Resurgence",""
"198758357-0-72923","Dark Resurgence",""
"198758357-0-72924","Dark Resurgence",""
"198758357-0-72925","Dark Resurgence",""
"198758357-0-72941","_CRWN Become Werewolf",""
"198758357-0-72942","Werewolf Appearance",""
"198758357-0-72943","No Ability",""
"198758357-0-72950","Start casting",""
"198758357-0-72951","Default posture",""
"198758357-0-72986","Clouding Swarm",""
"198758357-0-72987","Clouding Swarm",""
"198758357-0-72988","Clouding Swarm",""
"198758357-0-72989","Clouding Swarm",""
"198758357-0-72990","Clouding Swarm",""
"198758357-0-72991","Clouding Swarm",""
"198758357-0-72992","Clouding Swarm",""
"198758357-0-72999","test1",""
"198758357-0-73000","test2",""
"198758357-0-73001","test3",""
"198758357-0-74124","Claw Strike",""
"198758357-0-75176","Choking Pollen",""
"198758357-0-75181","Flames",""
"198758357-0-75222","Ram",""
"198758357-0-75227","Ram",""
"198758357-0-73393","Poison Cloud",""
